name,data,hit,false_alarm,miss,correct_rejection,hit_catched,time_duration,mode,all_latencies,all_times_checked
Sub53_G22_2G,"9, 6, 2, 9, 3, 9, 8, 6, 9, 7, 4, 8, 7, 8, 5, 3, 6, 5, 9, 5, 7, 3, 5, 6, 2, 0, 6, 3, 5, 9, 0, 5, 3, 6, 4, 3, 4, 9, 0, 1, 9, 2, 7, 1, 8, 7, 5, 9, 5, 5, 0, 9, 4, 3, 9, 2, 7, 5, 1, 7, 3, 2, 3, 3, 5, 7, 5, 7, 7, 9, 0, 2, 9, 2, 0, 2, 0, 0, 0, 1, 9, 7, 1, 4, 4, 6, 4, 8, 0, 6, 6, 0",17,4,3,65,"{0: ([9, 6, 2, 9], '00:11', 1.242), 5: ([9, 8, 6, 9], '00:28', 1.646), 9: ([7, 4, 8, 7], '00:40', 0.536), 14: ([5, 3, 6, 5], '00:57', 1.055), 19: ([5, 7, 3, 5], '01:13', 1.241), 23: ([6, 2, 0, 6], '01:26', 0.665), 28: ([5, 9, 0, 5], '01:42', 1.209), 32: ([3, 6, 4, 3], '01:55', 0.99), 37: ([9, 0, 1, 9], '02:11', 0.642), 42: ([7, 1, 8, 7], '02:27', 0.611), 46: ([5, 9, 5, 5], '02:41', 1.256), 51: ([9, 4, 3, 9], '02:57', 0.616), 56: ([7, 5, 1, 7], '03:13', 0.586), 65: ([7, 5, 7, 7], '03:43', 1.457), 69: ([9, 0, 2, 9], '03:55', 0.635), 79: ([1, 9, 7, 1], '04:28', 0.893), 88: ([0, 6, 6, 0], '04:57', 0.918)}",4:59,3,"[1.242, 1.646, 0.536, 1.055, 1.241, 0.665, 1.209, 0.99, 0.642, 0.611, 1.256, 0.616, 0.586, 1.457, 0.635, 0.893, 0.918]","['00:11', '00:28', '00:40', '00:57', '01:13', '01:26', '01:42', '01:55', '02:11', '02:27', '02:41', '02:57', '03:13', '03:43', '03:55', '04:28', '04:57']"
Sub56_G22_N,"6, 1, 3, 6, 2, 8, 7, 5, 8, 1, 4, 2, 1, 7, 3, 3, 9, 3, 2, 4, 7, 0, 4, 0, 6, 3, 0, 8, 6, 4, 7, 6, 2, 1, 7, 2, 4, 8, 9, 6, 8, 6, 5, 6, 5, 5, 8, 9, 0, 8, 2, 9, 4, 6, 9, 8, 2, 0, 2, 2, 6, 0, 7, 6, 3, 9, 5, 7, 9, 3, 8, 8, 3, 4, 9, 7, 6, 9, 8, 3, 4, 6, 3, 9, 5, 4, 9, 2, 7, 0, 0, 7",10,5,10,64,"{5: ([8, 7, 5, 8], '00:27', 0.998), 9: ([1, 4, 2, 1], '00:41', 1.05), 14: ([3, 3, 9, 3], '00:57', 0.884), 23: ([0, 6, 3, 0], '01:26', 0.657), 28: ([6, 4, 7, 6], '01:42', 0.791), 32: ([2, 1, 7, 2], '01:55', 0.607), 37: ([8, 9, 6, 8], '02:11', 0.712), 46: ([8, 9, 0, 8], '02:40', 0.701), 74: ([9, 7, 6, 9], '04:12', 1.056), 88: ([7, 0, 0, 7], '04:57', 1.051)}",4:59,3,"[0.998, 1.05, 0.884, 0.657, 0.791, 0.607, 0.712, 0.701, 1.056, 1.051]","['00:27', '00:41', '00:57', '01:26', '01:42', '01:55', '02:11', '02:40', '04:12', '04:57']"
Sub56_G22_2G,"5, 5, 4, 5, 2, 6, 3, 3, 6, 9, 1, 2, 9, 0, 5, 2, 2, 5, 8, 8, 2, 5, 8, 8, 9, 4, 8, 8, 2, 4, 7, 2, 6, 1, 9, 6, 9, 3, 4, 8, 3, 6, 1, 7, 0, 1, 5, 3, 9, 5, 0, 0, 6, 3, 0, 8, 4, 6, 7, 4, 2, 8, 2, 2, 9, 3, 1, 6, 3, 0, 7, 6, 0, 2, 4, 5, 1, 4, 8, 2, 2, 5, 2, 3, 0, 9, 3, 7, 1, 2, 8, 1",12,3,8,66,"{0: ([5, 5, 4, 5], '00:11', 0.671), 5: ([6, 3, 3, 6], '00:27', 1.003), 9: ([9, 1, 2, 9], '00:40', 0.865), 14: ([5, 2, 2, 5], '00:57', 0.821), 19: ([8, 2, 5, 8], '01:12', 0.462), 32: ([6, 1, 9, 6], '01:55', 0.742), 42: ([1, 7, 0, 1], '02:28', 0.788), 56: ([4, 6, 7, 4], '03:13', 0.981), 60: ([2, 8, 2, 2], '03:26', 1.009), 74: ([4, 5, 1, 4], '04:13', 1.896), 79: ([2, 2, 5, 2], '04:29', 1.645), 88: ([1, 2, 8, 1], '04:57', 0.707)}",4:59,3,"[0.671, 1.003, 0.865, 0.821, 0.462, 0.742, 0.788, 0.981, 1.009, 1.896, 1.645, 0.707]","['00:11', '00:27', '00:40', '00:57', '01:12', '01:55', '02:28', '03:13', '03:26', '04:13', '04:29', '04:57']"
Sub51_G24_1N,"6, 5, 2, 6, 8, 4, 7, 3, 4, 3, 0, 3, 3, 2, 6, 6, 5, 6, 4, 6, 9, 2, 6, 3, 1, 2, 3, 8, 1, 7, 2, 1, 6, 9, 7, 6, 1, 8, 2, 6, 8, 9, 9, 3, 0, 9, 7, 1, 8, 7, 0, 6, 1, 8, 6, 7, 6, 0, 0, 6, 1, 7, 5, 1, 8, 0, 9, 1, 0, 0, 4, 9, 0, 9, 2, 1, 1, 2, 3, 2, 7, 5, 2, 9, 7, 9, 9, 0, 3, 2, 7, 3",10,3,10,66,"{0: ([6, 5, 2, 6], '00:11', 0.736), 28: ([1, 7, 2, 1], '01:43', 1.268), 32: ([6, 9, 7, 6], '01:55', 0.527), 46: ([7, 1, 8, 7], '02:40', 0.737), 56: ([6, 0, 0, 6], '03:13', 1.192), 69: ([0, 4, 9, 0], '03:55', 0.812), 74: ([2, 1, 1, 2], '04:13', 2.056), 79: ([2, 7, 5, 2], '04:29', 2.047), 83: ([9, 7, 9, 9], '04:41', 1.443), 88: ([3, 2, 7, 3], '04:58', 1.366)}",4:59,3,"[0.736, 1.268, 0.527, 0.737, 1.192, 0.812, 2.056, 2.047, 1.443, 1.366]","['00:11', '01:43', '01:55', '02:40', '03:13', '03:55', '04:13', '04:29', '04:41', '04:58']"
Sub51_G24_2G,"5, 2, 2, 5, 0, 5, 7, 2, 5, 4, 4, 2, 4, 2, 4, 8, 9, 4, 5, 3, 2, 0, 3, 9, 8, 0, 9, 3, 3, 0, 1, 3, 2, 8, 9, 2, 7, 2, 3, 9, 2, 5, 0, 1, 6, 0, 0, 8, 6, 0, 2, 1, 8, 5, 1, 3, 9, 5, 4, 9, 9, 0, 5, 9, 1, 0, 8, 3, 0, 3, 0, 6, 3, 2, 8, 0, 0, 8, 3, 2, 1, 0, 2, 0, 4, 4, 0, 5, 6, 6, 3, 6",16,2,4,67,"{0: ([5, 2, 2, 5], '00:11', 0.737), 5: ([5, 7, 2, 5], '00:27', 0.683), 9: ([4, 4, 2, 4], '00:40', 0.483), 14: ([4, 8, 9, 4], '00:57', 1.42), 19: ([3, 2, 0, 3], '01:13', 1.163), 32: ([2, 8, 9, 2], '01:55', 0.707), 37: ([2, 3, 9, 2], '02:11', 0.786), 42: ([0, 1, 6, 0], '02:27', 0.509), 46: ([0, 8, 6, 0], '02:40', 0.4), 60: ([9, 0, 5, 9], '03:26', 0.638), 65: ([0, 8, 3, 0], '03:43', 2.016), 69: ([3, 0, 6, 3], '03:56', 1.148), 74: ([8, 0, 0, 8], '04:11', 0.689), 79: ([2, 1, 0, 2], '04:28', 1.242), 83: ([0, 4, 4, 0], '04:40', 0.471), 88: ([6, 6, 3, 6], '04:58', 1.519)}",4:59,3,"[0.737, 0.683, 0.483, 1.42, 1.163, 0.707, 0.786, 0.509, 0.4, 0.638, 2.016, 1.148, 0.689, 1.242, 0.471, 1.519]","['00:11', '00:27', '00:40', '00:57', '01:13', '01:55', '02:11', '02:27', '02:40', '03:26', '03:43', '03:56', '04:11', '04:28', '04:40', '04:58']"
Sub66_G25_1C,"1, 8, 2, 1, 9, 1, 3, 4, 1, 7, 2, 2, 7, 5, 1, 2, 7, 1, 5, 3, 6, 3, 3, 9, 4, 0, 9, 8, 7, 4, 6, 7, 7, 0, 4, 7, 1, 1, 4, 7, 1, 6, 9, 8, 0, 9, 3, 9, 5, 3, 3, 9, 2, 1, 9, 8, 6, 3, 1, 6, 9, 7, 5, 9, 6, 3, 7, 7, 3, 5, 9, 4, 5, 8, 9, 4, 7, 9, 1, 9, 2, 8, 9, 4, 2, 7, 4, 8, 4, 1, 3, 4",12,4,8,65,"{0: ([1, 8, 2, 1], '00:11', 0.528), 5: ([1, 3, 4, 1], '00:27', 0.618), 9: ([7, 2, 2, 7], '00:40', 0.387), 19: ([3, 6, 3, 3], '01:13', 0.595), 23: ([9, 4, 0, 9], '01:26', 0.783), 32: ([7, 0, 4, 7], '01:55', 0.509), 51: ([9, 2, 1, 9], '02:57', 0.753), 60: ([9, 7, 5, 9], '03:26', 1.255), 65: ([3, 7, 7, 3], '03:44', 2.874), 74: ([9, 4, 7, 9], '04:12', 1.38), 79: ([9, 2, 8, 9], '04:28', 0.862), 88: ([4, 1, 3, 4], '04:58', 1.688)}",4:59,3,"[0.528, 0.618, 0.387, 0.595, 0.783, 0.509, 0.753, 1.255, 2.874, 1.38, 0.862, 1.688]","['00:11', '00:27', '00:40', '01:13', '01:26', '01:55', '02:57', '03:26', '03:44', '04:12', '04:28', '04:58']"
Sub66_G25_2G,"5, 3, 3, 5, 5, 6, 7, 0, 6, 0, 5, 7, 0, 8, 3, 3, 3, 3, 7, 5, 6, 9, 5, 2, 4, 7, 2, 9, 8, 3, 5, 8, 4, 0, 4, 4, 7, 1, 1, 3, 1, 8, 4, 5, 7, 4, 1, 6, 1, 1, 2, 4, 5, 0, 4, 4, 8, 6, 5, 8, 2, 6, 7, 2, 2, 8, 8, 5, 8, 5, 9, 4, 5, 1, 1, 2, 4, 1, 0, 2, 7, 8, 2, 2, 7, 7, 2, 4, 9, 5, 0, 9",10,5,10,64,"{0: ([5, 3, 3, 5], '00:11', 0.439), 5: ([6, 7, 0, 6], '00:27', 1.007), 14: ([3, 3, 3, 3], '00:58', 2.19), 19: ([5, 6, 9, 5], '01:14', 1.583), 23: ([2, 4, 7, 2], '01:28', 3.107), 32: ([4, 0, 4, 4], '01:55', 0.728), 42: ([4, 5, 7, 4], '02:27', 0.615), 51: ([4, 5, 0, 4], '02:58', 1.729), 74: ([1, 2, 4, 1], '04:12', 1.239), 88: ([9, 5, 0, 9], '04:57', 0.775)}",4:59,3,"[0.439, 1.007, 2.19, 1.583, 3.107, 0.728, 0.615, 1.729, 1.239, 0.775]","['00:11', '00:27', '00:58', '01:14', '01:28', '01:55', '02:27', '02:58', '04:12', '04:57']"
Sub71_B20_1C,"0, 6, 2, 0, 5, 8, 7, 7, 8, 8, 6, 3, 8, 1, 4, 7, 5, 4, 1, 8, 7, 8, 8, 5, 1, 5, 5, 9, 6, 9, 0, 6, 5, 2, 1, 5, 1, 4, 0, 9, 4, 1, 5, 9, 9, 5, 4, 1, 3, 4, 8, 1, 5, 0, 1, 1, 4, 8, 0, 4, 1, 1, 9, 1, 2, 0, 7, 0, 0, 4, 8, 8, 4, 7, 3, 2, 9, 3, 9, 1, 8, 1, 1, 2, 7, 0, 2, 4, 1, 1, 0, 1",6,5,14,64,"{0: ([0, 6, 2, 0], '00:11', 1.116), 19: ([8, 7, 8, 8], '01:13', 1.449), 23: ([5, 1, 5, 5], '01:25', 0.393), 46: ([4, 1, 3, 4], '02:41', 1.089), 69: ([4, 8, 8, 4], '03:55', 1.02), 83: ([2, 7, 0, 2], '04:41', 0.943)}",4:59,3,"[1.116, 1.449, 0.393, 1.089, 1.02, 0.943]","['00:11', '01:13', '01:25', '02:41', '03:55', '04:41']"
Sub71_B20_2G,"8, 1, 8, 8, 6, 3, 1, 9, 3, 5, 5, 8, 5, 4, 0, 7, 2, 0, 3, 4, 9, 7, 4, 3, 0, 9, 3, 7, 6, 0, 5, 6, 5, 2, 4, 5, 3, 2, 1, 2, 2, 6, 9, 1, 3, 9, 3, 8, 1, 3, 6, 5, 6, 5, 5, 7, 2, 7, 5, 2, 2, 4, 1, 2, 6, 2, 4, 7, 2, 0, 0, 6, 0, 2, 9, 4, 7, 9, 2, 5, 1, 7, 5, 8, 8, 9, 8, 2, 7, 4, 0, 7",5,9,15,60,"{0: ([8, 1, 8, 8], '00:12', 1.251), 14: ([0, 7, 2, 0], '00:57', 1.64), 69: ([0, 0, 6, 0], '03:56', 1.517), 83: ([8, 8, 9, 8], '04:41', 1.273), 88: ([7, 4, 0, 7], '04:58', 2.118)}",4:59,3,"[1.251, 1.64, 1.517, 1.273, 2.118]","['00:12', '00:57', '03:56', '04:41', '04:58']"
Sub72_B19_1C,"9, 6, 8, 9, 1, 0, 1, 4, 0, 7, 2, 4, 7, 9, 2, 6, 0, 2, 0, 4, 7, 8, 4, 1, 6, 5, 1, 2, 6, 6, 8, 6, 0, 4, 5, 0, 7, 2, 5, 2, 2, 4, 1, 9, 7, 1, 0, 1, 8, 0, 3, 4, 6, 5, 4, 2, 6, 2, 4, 6, 9, 0, 0, 9, 2, 8, 2, 5, 8, 7, 7, 2, 7, 4, 5, 2, 5, 5, 3, 6, 6, 9, 6, 5, 8, 1, 5, 5, 2, 8, 3, 2",8,12,12,57,"{0: ([9, 6, 8, 9], '00:11', 1.224), 9: ([7, 2, 4, 7], '00:40', 0.827), 32: ([0, 4, 5, 0], '01:55', 1.188), 56: ([6, 2, 4, 6], '03:14', 1.536), 60: ([9, 0, 0, 9], '03:26', 1.067), 65: ([8, 2, 5, 8], '03:43', 1.71), 79: ([6, 6, 9, 6], '04:28', 1.02), 83: ([5, 8, 1, 5], '04:41', 1.021)}",4:59,3,"[1.224, 0.827, 1.188, 1.536, 1.067, 1.71, 1.02, 1.021]","['00:11', '00:40', '01:55', '03:14', '03:26', '03:43', '04:28', '04:41']"
Sub72_B19_2G,"4, 8, 9, 4, 2, 8, 6, 3, 8, 0, 5, 7, 0, 8, 3, 3, 4, 3, 5, 7, 8, 0, 7, 3, 2, 8, 3, 6, 5, 0, 7, 5, 8, 3, 4, 8, 4, 5, 1, 7, 5, 2, 1, 1, 0, 1, 8, 9, 7, 8, 7, 0, 5, 1, 0, 4, 0, 9, 1, 0, 0, 7, 3, 0, 1, 6, 7, 2, 6, 5, 5, 7, 5, 2, 0, 0, 1, 0, 2, 8, 1, 7, 8, 5, 5, 3, 5, 9, 6, 7, 0, 6",16,7,4,62,"{0: ([4, 8, 9, 4], '00:11', 0.489), 5: ([8, 6, 3, 8], '00:27', 0.846), 9: ([0, 5, 7, 0], '00:41', 1.786), 14: ([3, 3, 4, 3], '00:57', 0.817), 19: ([7, 8, 0, 7], '01:14', 1.707), 23: ([3, 2, 8, 3], '01:26', 0.643), 32: ([8, 3, 4, 8], '01:55', 1.152), 37: ([5, 1, 7, 5], '02:13', 2.178), 46: ([8, 9, 7, 8], '02:41', 1.767), 51: ([0, 5, 1, 0], '02:57', 0.639), 60: ([0, 7, 3, 0], '03:26', 1.059), 69: ([5, 5, 7, 5], '03:56', 1.517), 74: ([0, 0, 1, 0], '04:12', 1.529), 79: ([8, 1, 7, 8], '04:28', 0.89), 83: ([5, 5, 3, 5], '04:41', 0.825), 88: ([6, 7, 0, 6], '04:57', 0.996)}",4:59,3,"[0.489, 0.846, 1.786, 0.817, 1.707, 0.643, 1.152, 2.178, 1.767, 0.639, 1.059, 1.517, 1.529, 0.89, 0.825, 0.996]","['00:11', '00:27', '00:41', '00:57', '01:14', '01:26', '01:55', '02:13', '02:41', '02:57', '03:26', '03:56', '04:12', '04:28', '04:41', '04:57']"
Sub74_B22_1C,"0, 6, 4, 0, 1, 7, 6, 4, 7, 4, 8, 5, 4, 7, 9, 7, 2, 9, 5, 5, 7, 6, 5, 3, 4, 6, 3, 3, 5, 6, 5, 5, 3, 2, 9, 3, 1, 2, 7, 3, 2, 9, 9, 8, 3, 9, 4, 6, 2, 4, 1, 8, 8, 0, 8, 0, 9, 5, 5, 9, 2, 2, 8, 2, 0, 0, 9, 1, 0, 7, 5, 6, 7, 3, 0, 3, 0, 0, 6, 1, 8, 5, 1, 6, 9, 3, 6, 1, 2, 9, 5, 2",18,1,2,68,"{5: ([7, 6, 4, 7], '00:28', 1.235), 9: ([4, 8, 5, 4], '00:40', 0.696), 14: ([9, 7, 2, 9], '00:57', 1.161), 19: ([5, 7, 6, 5], '01:12', 0.477), 23: ([3, 4, 6, 3], '01:26', 0.636), 32: ([3, 2, 9, 3], '01:55', 0.883), 37: ([2, 7, 3, 2], '02:11', 0.516), 42: ([9, 8, 3, 9], '02:27', 0.634), 46: ([4, 6, 2, 4], '02:40', 0.456), 51: ([8, 8, 0, 8], '02:57', 1.483), 56: ([9, 5, 5, 9], '03:13', 0.663), 60: ([2, 2, 8, 2], '03:26', 1.048), 65: ([0, 9, 1, 0], '03:43', 1.227), 69: ([7, 5, 6, 7], '03:55', 0.463), 74: ([0, 3, 0, 0], '04:11', 0.431), 79: ([1, 8, 5, 1], '04:30', 2.606), 83: ([6, 9, 3, 6], '04:41', 0.844), 88: ([2, 9, 5, 2], '04:57', 0.882)}",4:59,3,"[1.235, 0.696, 1.161, 0.477, 0.636, 0.883, 0.516, 0.634, 0.456, 1.483, 0.663, 1.048, 1.227, 0.463, 0.431, 2.606, 0.844, 0.882]","['00:28', '00:40', '00:57', '01:12', '01:26', '01:55', '02:11', '02:27', '02:40', '02:57', '03:13', '03:26', '03:43', '03:55', '04:11', '04:30', '04:41', '04:57']"
sUB74_B22_2G,"1, 1, 4, 1, 4, 1, 3, 0, 1, 7, 2, 4, 7, 8, 1, 1, 6, 1, 4, 2, 6, 1, 2, 1, 5, 5, 1, 6, 2, 6, 5, 2, 9, 7, 5, 9, 4, 0, 8, 3, 0, 7, 9, 6, 5, 9, 1, 0, 1, 1, 6, 9, 9, 9, 9, 3, 5, 4, 8, 5, 8, 5, 7, 8, 4, 5, 4, 5, 5, 8, 4, 2, 8, 0, 5, 3, 9, 5, 1, 7, 6, 4, 7, 8, 6, 3, 8, 4, 9, 0, 9, 9",14,1,6,68,"{5: ([1, 3, 0, 1], '00:27', 0.972), 9: ([7, 2, 4, 7], '00:40', 0.682), 14: ([1, 1, 6, 1], '00:57', 1.19), 28: ([2, 6, 5, 2], '01:42', 1.111), 37: ([0, 8, 3, 0], '02:12', 1.636), 42: ([9, 6, 5, 9], '02:27', 0.772), 46: ([1, 0, 1, 1], '02:41', 0.87), 51: ([9, 9, 9, 9], '02:57', 1.424), 60: ([8, 5, 7, 8], '03:26', 0.448), 69: ([8, 4, 2, 8], '03:55', 0.635), 74: ([5, 3, 9, 5], '04:12', 1.263), 79: ([7, 6, 4, 7], '04:28', 1.12), 83: ([8, 6, 3, 8], '04:41', 1.189), 88: ([9, 0, 9, 9], '04:57', 1.261)}",4:59,3,"[0.972, 0.682, 1.19, 1.111, 1.636, 0.772, 0.87, 1.424, 0.448, 0.635, 1.263, 1.12, 1.189, 1.261]","['00:27', '00:40', '00:57', '01:42', '02:12', '02:27', '02:41', '02:57', '03:26', '03:55', '04:12', '04:28', '04:41', '04:57']"
Sub79_B20_1C,"6, 2, 2, 6, 6, 3, 4, 3, 3, 0, 7, 7, 0, 0, 3, 7, 2, 3, 2, 1, 7, 3, 1, 3, 5, 4, 3, 7, 7, 6, 9, 7, 2, 4, 0, 2, 1, 8, 0, 8, 8, 6, 4, 4, 1, 4, 7, 2, 7, 7, 0, 1, 3, 2, 1, 0, 8, 7, 8, 8, 6, 6, 7, 6, 8, 8, 9, 5, 8, 0, 2, 3, 0, 6, 6, 6, 5, 6, 3, 4, 4, 6, 4, 1, 1, 2, 1, 9, 3, 6, 6, 3",15,4,5,65,"{0: ([6, 2, 2, 6], '00:12', 1.464), 5: ([3, 4, 3, 3], '00:29', 2.384), 9: ([0, 7, 7, 0], '00:41', 1.584), 14: ([3, 7, 2, 3], '00:57', 1.455), 28: ([7, 6, 9, 7], '01:43', 2.159), 32: ([2, 4, 0, 2], '01:56', 1.981), 37: ([8, 0, 8, 8], '02:12', 1.41), 46: ([7, 2, 7, 7], '02:41', 0.931), 60: ([6, 6, 7, 6], '03:26', 1.261), 65: ([8, 9, 5, 8], '03:43', 1.207), 69: ([0, 2, 3, 0], '03:56', 1.539), 74: ([6, 6, 5, 6], '04:12', 1.755), 79: ([4, 4, 6, 4], '04:28', 1.184), 83: ([1, 1, 2, 1], '04:41', 1.32), 88: ([3, 6, 6, 3], '04:58', 1.625)}",4:59,3,"[1.464, 2.384, 1.584, 1.455, 2.159, 1.981, 1.41, 0.931, 1.261, 1.207, 1.539, 1.755, 1.184, 1.32, 1.625]","['00:12', '00:29', '00:41', '00:57', '01:43', '01:56', '02:12', '02:41', '03:26', '03:43', '03:56', '04:12', '04:28', '04:41', '04:58']"
Sub79_B20_2G,"7, 1, 4, 7, 6, 2, 1, 4, 2, 6, 0, 8, 6, 7, 0, 1, 4, 0, 2, 0, 2, 4, 0, 9, 1, 5, 9, 7, 0, 7, 4, 0, 9, 2, 1, 9, 0, 3, 0, 9, 3, 3, 3, 4, 0, 3, 8, 2, 8, 8, 3, 4, 9, 1, 4, 0, 0, 5, 1, 0, 4, 9, 3, 4, 1, 0, 3, 3, 0, 2, 2, 4, 2, 6, 9, 9, 9, 9, 4, 3, 8, 2, 3, 4, 8, 5, 4, 6, 6, 7, 2, 6",11,7,9,62,"{0: ([7, 1, 4, 7], '00:13', 2.285), 14: ([0, 1, 4, 0], '00:57', 1.445), 19: ([0, 2, 4, 0], '01:14', 1.842), 23: ([9, 1, 5, 9], '01:27', 1.753), 28: ([0, 7, 4, 0], '01:43', 1.51), 37: ([3, 0, 9, 3], '02:12', 1.617), 42: ([3, 4, 0, 3], '02:28', 0.865), 51: ([4, 9, 1, 4], '02:57', 0.859), 60: ([4, 9, 3, 4], '03:26', 0.815), 65: ([0, 3, 3, 0], '03:43', 1.278), 74: ([9, 9, 9, 9], '04:11', 0.523)}",4:59,3,"[2.285, 1.445, 1.842, 1.753, 1.51, 1.617, 0.865, 0.859, 0.815, 1.278, 0.523]","['00:13', '00:57', '01:14', '01:27', '01:43', '02:12', '02:28', '02:57', '03:26', '03:43', '04:11']"
Sub94_G18_1C,"0, 0, 8, 0, 6, 9, 2, 2, 9, 6, 5, 5, 6, 0, 7, 0, 2, 7, 6, 9, 6, 9, 9, 5, 1, 1, 5, 7, 7, 2, 1, 7, 9, 8, 0, 9, 2, 9, 5, 6, 9, 7, 9, 5, 0, 9, 1, 8, 2, 1, 1, 0, 3, 3, 0, 5, 1, 4, 4, 1, 2, 1, 9, 2, 8, 0, 5, 9, 0, 7, 8, 4, 7, 7, 0, 8, 5, 0, 9, 8, 9, 8, 8, 4, 1, 7, 4, 5, 5, 7, 7, 5",18,1,2,68,"{0: ([0, 0, 8, 0], '00:11', 0.496), 5: ([9, 2, 2, 9], '00:27', 0.404), 9: ([6, 5, 5, 6], '00:41', 1.321), 14: ([7, 0, 2, 7], '00:57', 1.32), 19: ([9, 6, 9, 9], '01:13', 1.176), 23: ([5, 1, 1, 5], '01:26', 0.57), 28: ([7, 2, 1, 7], '01:42', 1.23), 32: ([9, 8, 0, 9], '01:55', 0.376), 37: ([9, 5, 6, 9], '02:12', 1.118), 42: ([9, 5, 0, 9], '02:27', 0.501), 46: ([1, 8, 2, 1], '02:40', 0.586), 51: ([0, 3, 3, 0], '02:56', 0.517), 56: ([1, 4, 4, 1], '03:13', 1.176), 60: ([2, 1, 9, 2], '03:26', 0.983), 65: ([0, 5, 9, 0], '03:42', 0.387), 69: ([7, 8, 4, 7], '03:55', 1.013), 74: ([0, 8, 5, 0], '04:12', 0.8), 88: ([5, 7, 7, 5], '04:57', 0.402)}",4:59,3,"[0.496, 0.404, 1.321, 1.32, 1.176, 0.57, 1.23, 0.376, 1.118, 0.501, 0.586, 0.517, 1.176, 0.983, 0.387, 1.013, 0.8, 0.402]","['00:11', '00:27', '00:41', '00:57', '01:13', '01:26', '01:42', '01:55', '02:12', '02:27', '02:40', '02:56', '03:13', '03:26', '03:42', '03:55', '04:12', '04:57']"
Sub94_G18_2G,"4, 6, 3, 4, 4, 6, 5, 9, 6, 8, 4, 8, 8, 6, 4, 1, 0, 4, 0, 4, 5, 7, 4, 0, 0, 2, 0, 8, 9, 5, 9, 9, 1, 4, 6, 1, 0, 2, 2, 2, 2, 0, 3, 6, 9, 3, 8, 1, 4, 8, 9, 7, 3, 4, 7, 1, 0, 0, 8, 0, 4, 1, 9, 4, 3, 2, 6, 1, 2, 7, 6, 3, 7, 7, 7, 9, 3, 7, 8, 1, 9, 4, 1, 4, 6, 9, 4, 1, 5, 2, 2, 5",16,3,4,66,"{14: ([4, 1, 0, 4], '00:57', 0.849), 19: ([4, 5, 7, 4], '01:13', 1.199), 23: ([0, 0, 2, 0], '01:26', 1.02), 32: ([1, 4, 6, 1], '01:55', 1.17), 37: ([2, 2, 2, 2], '02:11', 0.65), 42: ([3, 6, 9, 3], '02:28', 1.226), 46: ([8, 1, 4, 8], '02:41', 1.093), 51: ([7, 3, 4, 7], '02:56', 0.515), 56: ([0, 0, 8, 0], '03:13', 0.549), 60: ([4, 1, 9, 4], '03:26', 0.912), 65: ([2, 6, 1, 2], '03:42', 0.385), 69: ([7, 6, 3, 7], '03:56', 1.039), 74: ([7, 9, 3, 7], '04:13', 2.022), 79: ([1, 9, 4, 1], '04:27', 0.487), 83: ([4, 6, 9, 4], '04:41', 0.578), 88: ([5, 2, 2, 5], '04:57', 0.389)}",4:59,3,"[0.849, 1.199, 1.02, 1.17, 0.65, 1.226, 1.093, 0.515, 0.549, 0.912, 0.385, 1.039, 2.022, 0.487, 0.578, 0.389]","['00:57', '01:13', '01:26', '01:55', '02:11', '02:28', '02:41', '02:56', '03:13', '03:26', '03:42', '03:56', '04:13', '04:27', '04:41', '04:57']"
Sub92_B20_1C,"7, 5, 3, 7, 8, 1, 5, 3, 1, 2, 5, 8, 2, 2, 5, 8, 4, 5, 2, 3, 2, 0, 3, 5, 6, 0, 5, 8, 2, 0, 5, 2, 9, 4, 1, 9, 2, 4, 5, 8, 4, 9, 0, 7, 1, 0, 1, 7, 5, 1, 3, 3, 5, 7, 3, 3, 6, 0, 6, 6, 5, 7, 3, 5, 5, 9, 9, 0, 9, 3, 7, 5, 3, 9, 8, 5, 0, 8, 8, 6, 5, 1, 6, 2, 3, 3, 2, 5, 6, 6, 0, 6",6,8,14,61,"{42: ([0, 7, 1, 0], '02:29', 2.281), 46: ([1, 7, 5, 1], '02:41', 1.519), 51: ([3, 5, 7, 3], '02:57', 0.633), 69: ([3, 7, 5, 3], '03:55', 0.936), 74: ([8, 5, 0, 8], '04:12', 1.227), 83: ([2, 3, 3, 2], '04:41', 0.762)}",4:59,3,"[2.281, 1.519, 0.633, 0.936, 1.227, 0.762]","['02:29', '02:41', '02:57', '03:55', '04:12', '04:41']"
